Fecha,Hora,Turno,Boquilla,Peso (g),Temperatura del fluido (°C),Presión de llenado (bar),% de Reproceso,Etapa
2024-08-27,14:00,tarde,12,23.0971,23.88,4.0,20,Depositado
2024-08-27,14:00,tarde,13,22.3079,23.88,4.0,20,Depositado
2024-08-27,14:00,tarde,14,22.3669,23.88,4.0,20,Depositado
2024-08-27,14:00,tarde,15,23.0298,23.88,4.0,20,Depositado
2024-08-27,14:00,tarde,16,21.8375,23.88,4.0,20,Depositado
2024-08-27,14:10,tarde,1,22.0322,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,2,21.4032,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,3,21.9869,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,4,21.276,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,5,22.4838,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,6,22.3068,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,7,21.9304,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,8,22.0258,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,9,22.4912,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,10,21.4667,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,11,22.1903,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,12,22.4577,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,13,21.1176,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,14,22.4499,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,15,21.176,23.0,4.0,20,Depositado
2024-08-27,14:10,tarde,16,22.0165,23.0,4.0,20,Depositado
2024-08-27,14:20,tarde,1,21.4518,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,2,22.8529,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,3,21.4552,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,4,21.1889,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,5,22.152,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,6,21.8566,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,7,21.2675,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,8,22.3639,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,9,21.0046,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,10,21.5204,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,11,21.7694,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,12,22.5132,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,13,22.7796,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,14,22.6755,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,15,21.9972,22.83,4.0,20,Depositado
2024-08-27,14:20,tarde,16,20.7693,22.83,4.0,20,Depositado
2024-08-27,14:30,tarde,1,22.2911,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,2,22.8741,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,3,22.7462,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,4,22.33,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,5,21.4377,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,6,21.7963,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,7,23.1243,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,8,21.315,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,9,21.4602,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,10,22.589,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,11,21.8472,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,12,21.4419,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,13,22.9051,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,14,22.329,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,15,21.8738,23.41,4.0,20,Depositado
2024-08-27,14:30,tarde,16,21.4613,23.41,4.0,20,Depositado
2024-08-27,14:40,tarde,1,23.1856,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,2,22.0668,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,3,22.8346,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,4,22.5626,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,5,21.7987,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,6,21.803,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,7,22.861,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,8,22.8698,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,9,21.0665,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,10,22.3769,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,11,22.0145,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,12,21.522,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,13,22.2213,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,14,21.3512,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,15,21.8281,23.44,4.0,20,Depositado
2024-08-27,14:40,tarde,16,21.6488,23.44,4.0,20,Depositado
2024-08-27,14:50,tarde,1,21.8101,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,2,22.0414,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,3,21.5316,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,4,22.9295,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,5,22.3464,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,6,23.0491,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,7,21.9936,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,8,21.7837,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,9,23.0295,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,10,21.7678,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,11,21.9837,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,12,22.4688,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,13,21.4116,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,14,22.4641,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,15,22.395,23.68,4.0,20,Depositado
2024-08-27,14:50,tarde,16,22.7654,23.68,4.0,20,Depositado
2024-08-27,15:00,tarde,1,22.5606,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,2,22.782,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,3,22.0204,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,4,21.6142,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,5,23.2194,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,6,21.2556,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,7,21.3097,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,8,22.3852,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,9,22.9575,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,10,22.1824,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,11,22.6196,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,12,21.0023,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,13,21.8102,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,14,21.0681,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,15,22.5014,23.23,4.0,20,Depositado
2024-08-27,15:00,tarde,16,21.2445,23.23,4.0,20,Depositado
2024-08-27,15:10,tarde,1,21.39,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,2,22.3576,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,3,22.6534,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,4,21.9942,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,5,22.3879,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,6,22.3704,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,7,21.9637,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,8,21.4889,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,9,22.385,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,10,22.4111,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,11,22.5628,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,12,22.2485,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,13,21.449,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,14,22.4528,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,15,22.0793,23.44,4.0,20,Depositado
2024-08-27,15:10,tarde,16,21.8193,23.44,4.0,20,Depositado
2024-08-27,15:20,tarde,1,21.9209,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,2,21.7073,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,3,22.56,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,4,21.3142,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,5,21.5435,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,6,21.9025,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,7,22.9514,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,8,22.6493,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,9,21.1939,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,10,22.8097,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,11,22.8087,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,12,21.446,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,13,20.7184,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,14,22.041,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,15,22.6861,23.32,4.0,20,Depositado
2024-08-27,15:20,tarde,16,22.9393,23.32,4.0,20,Depositado
2024-08-27,15:30,tarde,1,21.6098,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,2,23.0261,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,3,20.8769,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,4,21.8813,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,5,21.8547,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,6,22.7023,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,7,22.7811,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,8,22.5953,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,9,21.3507,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,10,22.5458,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,11,22.3549,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,12,21.1775,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,13,20.9638,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,14,22.6405,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,15,21.9827,23.12,4.0,20,Depositado
2024-08-27,15:30,tarde,16,21.386,23.12,4.0,20,Depositado
2024-08-27,22:00,noche,1,19.0876,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,2,19.3966,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,3,19.1553,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,4,18.3619,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,5,20.2182,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,6,19.7423,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,7,19.0189,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,8,19.0406,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,9,19.3941,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,10,18.59,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,11,19.3742,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,12,18.4814,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,13,19.1619,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,14,18.569,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,15,18.5962,17.0,4.0,0,Depositado
2024-08-27,22:00,noche,16,20.0887,17.0,4.0,0,Depositado
2024-08-27,22:10,noche,1,19.232,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,2,19.312,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,3,18.1139,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,4,18.8776,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,5,19.4491,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,6,19.3048,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,7,18.0368,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,8,19.3119,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,9,19.3979,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,10,19.8932,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,11,18.8462,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,12,17.9893,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,13,18.6617,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,14,18.6076,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,15,19.5978,17.0,4.0,2,Depositado
2024-08-27,22:10,noche,16,17.733,17.0,4.0,2,Depositado
2024-08-27,22:20,noche,1,18.9579,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,2,19.9699,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,3,19.2039,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,4,19.684,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,5,18.3134,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,6,18.3349,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,7,19.9761,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,8,19.2547,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,9,19.2558,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,10,18.5962,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,11,19.2544,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,12,18.5812,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,13,19.8409,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,14,20.673,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,15,19.4613,17.13,4.0,1,Depositado
2024-08-27,22:20,noche,16,18.8571,17.13,4.0,1,Depositado
2024-08-27,22:30,noche,1,17.8318,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,2,18.2904,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,3,20.0396,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,4,18.6442,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,5,18.9997,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,6,19.5539,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,7,20.0004,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,8,19.0922,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,9,18.9815,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,10,19.2387,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,11,18.8611,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,12,18.8901,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,13,19.4224,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,14,19.3001,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,15,20.3511,17.0,4.0,0,Depositado
2024-08-27,22:30,noche,16,19.437,17.0,4.0,0,Depositado
2024-08-27,22:40,noche,1,19.8216,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,2,18.6215,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,3,19.4836,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,4,18.8096,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,5,19.4135,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,6,19.5718,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,7,19.2269,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,8,20.5,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,9,19.9711,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,10,19.8357,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,11,19.6127,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,12,20.1522,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,13,18.424,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,14,19.94,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,15,18.6647,17.47,4.0,2,Depositado
2024-08-27,22:40,noche,16,18.8953,17.47,4.0,2,Depositado
2024-08-27,22:50,noche,1,19.5032,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,2,19.8659,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,3,18.5771,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,4,18.9232,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,5,19.2527,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,6,19.0994,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,7,19.6612,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,8,21.0554,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,9,19.4264,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,10,18.803,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,11,18.4999,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,12,19.0244,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,13,18.6923,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,14,19.4525,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,15,19.4441,17.13,4.0,1,Depositado
2024-08-27,22:50,noche,16,18.9499,17.13,4.0,1,Depositado
2024-08-27,23:00,noche,1,20.2719,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,2,18.8029,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,3,19.1355,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,4,19.5451,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,5,19.6817,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,6,19.8899,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,7,19.4314,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,8,19.7675,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,9,18.8408,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,10,19.6958,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,11,19.6886,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,12,20.017,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,13,18.299,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,14,18.7101,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,15,19.6445,17.25,4.0,1,Depositado
2024-08-27,23:00,noche,16,17.7683,17.25,4.0,1,Depositado
2024-08-27,23:10,noche,1,19.4657,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,2,19.7723,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,3,18.8888,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,4,18.9677,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,5,18.62,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,6,18.9184,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,7,18.934,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,8,18.8313,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,9,18.8017,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,10,19.0537,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,11,19.0471,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,12,20.212,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,13,18.9871,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,14,19.3858,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,15,18.8885,17.0,4.0,0,Depositado
2024-08-27,23:10,noche,16,18.8816,17.0,4.0,0,Depositado
2024-08-27,23:20,noche,1,18.2796,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,2,18.3515,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,3,18.5482,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,4,19.2992,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,5,19.7811,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,6,18.2352,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,7,18.9035,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,8,18.4619,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,9,19.0573,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,10,19.7809,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,11,18.9587,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,12,19.1743,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,13,19.9858,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,14,19.4473,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,15,18.7896,17.0,4.0,1,Depositado
2024-08-27,23:20,noche,16,19.2858,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,1,18.7531,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,2,19.4271,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,3,19.4783,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,4,18.4617,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,5,19.2946,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,6,19.1365,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,7,19.4941,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,8,19.6489,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,9,19.4578,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,10,19.0363,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,11,19.704,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,12,18.7285,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,13,18.4869,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,14,17.4745,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,15,19.1621,17.0,4.0,1,Depositado
2024-08-27,23:30,noche,16,18.7564,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,1,19.4148,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,2,18.1355,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,3,18.8505,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,4,19.4539,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,5,18.6439,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,6,19.421,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,7,18.8992,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,8,19.1823,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,9,19.5214,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,10,19.7145,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,11,19.2499,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,12,18.7604,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,13,18.9527,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,14,19.544,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,15,18.6485,17.0,4.0,1,Depositado
2024-08-28,06:00,mañana,16,19.1038,17.0,4.0,1,Depositado
2024-08-28,06:10,mañana,1,18.9916,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,2,19.1442,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,3,18.655,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,4,18.2,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,5,19.4812,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,6,19.7206,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,7,18.2322,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,8,19.3992,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,9,19.7849,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,10,19.5218,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,11,18.975,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,12,18.6905,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,13,19.2437,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,14,19.3338,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,15,19.2517,17.0,4.0,0,Depositado
2024-08-28,06:10,mañana,16,19.1027,17.0,4.0,0,Depositado
2024-08-28,06:20,mañana,1,18.6154,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,2,19.4283,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,3,19.4543,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,4,19.3084,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,5,19.2599,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,6,20.1068,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,7,18.8628,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,8,19.892,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,9,18.8036,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,10,19.7988,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,11,19.866,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,12,19.0418,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,13,20.0969,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,14,19.4533,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,15,18.7263,17.28,4.0,1,Depositado
2024-08-28,06:20,mañana,16,18.998,17.28,4.0,1,Depositado
2024-08-28,06:30,mañana,1,19.8117,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,2,19.6985,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,3,18.6287,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,4,19.1248,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,5,19.3099,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,6,18.9259,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,7,20.4732,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,8,19.3262,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,9,19.1666,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,10,19.8431,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,11,19.0028,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,12,19.744,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,13,18.2994,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,14,18.955,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,15,19.7665,17.33,4.0,2,Depositado
2024-08-28,06:30,mañana,16,20.0479,17.33,4.0,2,Depositado
2024-08-28,06:40,mañana,1,18.7824,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,2,18.7195,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,3,19.5064,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,4,18.8636,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,5,19.055,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,6,19.6733,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,7,18.9062,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,8,18.1387,17.0,4.0,1,Depositado
2024-08-28,06:40,mañana,9,18.4974,17.0,4.0,1,Depositado
